Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_115_769,VGND,li1,362.0200,326.4000,0.000230
FILLER_115_757,VGND,li1,356.5000,326.4000,0.000219
FILLER_115_745,VGND,li1,350.9800,326.4000,0.000211
FILLER_115_725,VGND,li1,339.7100,326.4000,0.000190
FILLER_115_712,VGND,li1,333.5000,326.4000,0.000148
FILLER_115_697,VGND,li1,327.5200,326.4000,0.000137
FILLER_115_685,VGND,li1,323.3800,326.4000,0.000151
FILLER_115_673,VGND,li1,317.8600,326.4000,0.000171
FILLER_115_671,VGND,li1,314.4100,326.4000,0.000188
FILLER_115_592,VGND,li1,278.0700,326.4000,0.000257
FILLER_115_567,VGND,li1,266.8000,326.4000,0.000263
FILLER_115_556,VGND,li1,262.2000,326.4000,0.000262
FILLER_115_539,VGND,li1,253.6900,326.4000,0.000256
FILLER_115_533,VGND,li1,252.0800,326.4000,0.000256
FILLER_115_521,VGND,li1,247.9400,326.4000,0.000251
FILLER_115_509,VGND,li1,239.8900,326.4000,0.000243
FILLER_115_505,VGND,li1,238.7400,326.4000,0.000243
FILLER_115_503,VGND,li1,237.1300,326.4000,0.000240
FILLER_115_499,VGND,li1,235.9800,326.4000,0.000240
FILLER_115_472,VGND,li1,223.3300,326.4000,0.000223
FILLER_115_445,VGND,li1,210.9100,326.4000,0.000201
FILLER_115_433,VGND,li1,207.4600,326.4000,0.000195
FILLER_115_422,VGND,li1,200.3300,326.4000,0.000175
FILLER_115_397,VGND,li1,188.3700,326.4000,0.000148
FILLER_115_393,VGND,li1,187.2200,326.4000,0.000141
FILLER_115_375,VGND,li1,178.2500,326.4000,0.000119
FILLER_115_354,VGND,li1,171.1200,326.4000,0.000166
FILLER_115_334,VGND,li1,159.6200,326.4000,0.000229
FILLER_115_290,VGND,li1,140.3000,326.4000,0.000324
FILLER_115_252,VGND,li1,123.2800,326.4000,0.000391
FILLER_115_233,VGND,li1,113.1600,326.4000,0.000416
FILLER_115_223,VGND,li1,108.3300,326.4000,0.000430
FILLER_115_219,VGND,li1,107.1800,326.4000,0.000430
FILLER_115_208,VGND,li1,101.8900,326.4000,0.000442
FILLER_115_191,VGND,li1,93.6100,326.4000,0.000456
FILLER_115_187,VGND,li1,92.4600,326.4000,0.000456
FILLER_115_141,VGND,li1,71.0700,326.4000,0.000458
FILLER_115_85,VGND,li1,45.0800,326.4000,0.000281
FILLER_115_65,VGND,li1,36.8000,326.4000,0.000212
FILLER_115_53,VGND,li1,30.5900,326.4000,0.000156
FILLER_115_43,VGND,li1,25.5300,326.4000,0.000096
FILLER_115_37,VGND,li1,23.9200,326.4000,0.000096
FILLER_115_25,VGND,li1,19.7800,326.4000,0.000099
FILLER_115_7,VGND,li1,9.2000,326.4000,0.000103
FILLER_114_1087,VGND,li1,506.0000,320.9600,0.000105
FILLER_114_1079,VGND,li1,503.7000,320.9600,0.000105
FILLER_114_1072,VGND,li1,498.8700,320.9600,0.000105
FILLER_114_1064,VGND,li1,496.8000,320.9600,0.000105
FILLER_114_1054,VGND,li1,491.2800,320.9600,0.000104
FILLER_114_1042,VGND,li1,487.6000,320.9600,0.000104
FILLER_114_1030,VGND,li1,480.7000,320.9600,0.000157
FILLER_114_1018,VGND,li1,476.5600,320.9600,0.000208
FILLER_114_1012,VGND,li1,471.2700,320.9600,0.000252
FILLER_114_1006,VGND,li1,469.6600,320.9600,0.000271
FILLER_114_999,VGND,li1,465.2900,320.9600,0.000329
FILLER_114_993,VGND,li1,463.6800,320.9600,0.000329
FILLER_114_981,VGND,li1,459.5400,320.9600,0.000380
FILLER_114_979,VGND,li1,456.0900,320.9600,0.000417
FILLER_114_975,VGND,li1,454.9400,320.9600,0.000417
FILLER_114_936,VGND,li1,437.4600,320.9600,0.000522
FILLER_114_925,VGND,li1,431.7100,320.9600,0.000540
FILLER_114_921,VGND,li1,429.8700,320.9600,0.000546
FILLER_114_898,VGND,li1,420.4400,320.9600,0.000573
FILLER_114_866,VGND,li1,404.3400,320.9600,0.000586
FILLER_114_856,VGND,li1,399.5100,320.9600,0.000572
FILLER_114_838,VGND,li1,391.2300,320.9600,0.000540
FILLER_114_811,VGND,li1,378.8100,320.9600,0.000478
FILLER_114_807,VGND,li1,377.6600,320.9600,0.000478
FILLER_114_788,VGND,li1,368.4600,320.9600,0.000429
FILLER_114_780,VGND,li1,366.1600,320.9600,0.000411
FILLER_114_771,VGND,li1,360.4100,320.9600,0.000383
FILLER_114_765,VGND,li1,358.8000,320.9600,0.000372
FILLER_114_750,VGND,li1,351.9000,320.9600,0.000333
FILLER_114_740,VGND,li1,346.1500,320.9600,0.000261
FILLER_114_734,VGND,li1,344.5400,320.9600,0.000261
FILLER_114_691,VGND,li1,323.6100,320.9600,0.000148
FILLER_114_662,VGND,li1,310.7300,320.9600,0.000166
FILLER_114_597,VGND,li1,281.0600,320.9600,0.000204
FILLER_114_561,VGND,li1,264.2700,320.9600,0.000216
FILLER_114_533,VGND,li1,251.6200,320.9600,0.000217
FILLER_114_526,VGND,li1,248.8600,320.9600,0.000216
FILLER_114_511,VGND,li1,241.0400,320.9600,0.000211
FILLER_114_477,VGND,li1,225.1700,320.9600,0.000198
FILLER_114_473,VGND,li1,223.7900,320.9600,0.000198
FILLER_114_456,VGND,li1,215.7400,320.9600,0.000184
FILLER_114_441,VGND,li1,209.7600,320.9600,0.000173
FILLER_114_429,VGND,li1,205.6200,320.9600,0.000166
FILLER_114_400,VGND,li1,190.4400,320.9600,0.000135
FILLER_114_391,VGND,li1,185.6100,320.9600,0.000124
FILLER_114_381,VGND,li1,181.0100,320.9600,0.000114
FILLER_114_363,VGND,li1,172.7300,320.9600,0.000134
FILLER_114_322,VGND,li1,153.8700,320.9600,0.000261
FILLER_114_318,VGND,li1,152.7200,320.9600,0.000261
FILLER_114_290,VGND,li1,139.3800,320.9600,0.000333
FILLER_114_270,VGND,li1,130.6400,320.9600,0.000374
FILLER_114_253,VGND,li1,123.7400,320.9600,0.000405
FILLER_114_251,VGND,li1,121.2100,320.9600,0.000416
FILLER_114_243,VGND,li1,119.1400,320.9600,0.000427
FILLER_114_232,VGND,li1,112.9300,320.9600,0.000455
FILLER_114_222,VGND,li1,108.3300,320.9600,0.000478
FILLER_114_201,VGND,li1,98.2100,320.9600,0.000490
FILLER_114_197,VGND,li1,97.0600,320.9600,0.000487
FILLER_114_192,VGND,li1,94.7600,320.9600,0.000484
FILLER_114_141,VGND,li1,71.0700,320.9600,0.000395
FILLER_114_114,VGND,li1,58.1900,320.9600,0.000318
FILLER_114_94,VGND,li1,49.4500,320.9600,0.000262
FILLER_114_81,VGND,li1,43.4700,320.9600,0.000223
FILLER_114_63,VGND,li1,34.9600,320.9600,0.000167
FILLER_114_37,VGND,li1,22.7700,320.9600,0.000095
FILLER_114_29,VGND,li1,20.7000,320.9600,0.000097
FILLER_114_22,VGND,li1,17.0200,320.9600,0.000100
FILLER_113_1084,VGND,li1,506.0000,320.9600,0.000105
FILLER_113_1065,VGND,li1,495.6500,320.9600,0.000105
FILLER_113_1060,VGND,li1,494.0400,320.9600,0.000105
FILLER_113_1033,VGND,li1,481.1600,320.9600,0.000157
FILLER_113_1025,VGND,li1,478.8600,320.9600,0.000175
FILLER_113_1016,VGND,li1,473.5700,320.9600,0.000229
FILLER_113_1000,VGND,li1,467.3600,320.9600,0.000296
FILLER_113_989,VGND,li1,461.3800,320.9600,0.000352
FILLER_113_935,VGND,li1,435.8500,320.9600,0.000532
FILLER_113_931,VGND,li1,434.7000,320.9600,0.000532
FILLER_113_905,VGND,li1,422.0500,320.9600,0.000568
FILLER_113_895,VGND,li1,417.4500,320.9600,0.000580
FILLER_113_865,VGND,li1,403.6500,320.9600,0.000586
FILLER_113_780,VGND,li1,365.2400,320.9600,0.000411
FILLER_113_762,VGND,li1,356.2700,320.9600,0.000355
FILLER_113_729,VGND,li1,342.2400,320.9600,0.000222
FILLER_113_722,VGND,li1,339.0200,320.9600,0.000189
FILLER_113_694,VGND,li1,325.4500,320.9600,0.000142
FILLER_113_673,VGND,li1,315.5600,320.9600,0.000160
FILLER_113_641,VGND,li1,300.6100,320.9600,0.000182
FILLER_113_617,VGND,li1,289.8000,320.9600,0.000197
FILLER_113_615,VGND,li1,288.6500,320.9600,0.000197
FILLER_113_609,VGND,li1,287.0400,320.9600,0.000201
FILLER_113_599,VGND,li1,281.2900,320.9600,0.000204
FILLER_113_591,VGND,li1,279.2200,320.9600,0.000207
FILLER_113_579,VGND,li1,274.6200,320.9600,0.000210
FILLER_113_568,VGND,li1,267.2600,320.9600,0.000215
FILLER_113_541,VGND,li1,254.8400,320.9600,0.000218
FILLER_113_513,VGND,li1,241.9600,320.9600,0.000213
FILLER_113_503,VGND,li1,237.1300,320.9600,0.000210
FILLER_113_465,VGND,li1,220.8000,320.9600,0.000192
FILLER_113_433,VGND,li1,206.0800,320.9600,0.000166
FILLER_113_402,VGND,li1,191.8200,320.9600,0.000135
FILLER_113_375,VGND,li1,178.2500,320.9600,0.000102
FILLER_113_371,VGND,li1,177.1000,320.9600,0.000102
FILLER_113_353,VGND,li1,168.3600,320.9600,0.000171
FILLER_113_323,VGND,li1,155.0200,320.9600,0.000248
FILLER_113_311,VGND,li1,151.3400,320.9600,0.000277
FILLER_113_293,VGND,li1,140.9900,320.9600,0.000333
FILLER_113_281,VGND,li1,137.5400,320.9600,0.000342
FILLER_113_272,VGND,li1,132.4800,320.9600,0.000366
FILLER_113_263,VGND,li1,126.7300,320.9600,0.000392
FILLER_113_250,VGND,li1,121.4400,320.9600,0.000416
FILLER_113_241,VGND,li1,116.6100,320.9600,0.000442
FILLER_113_237,VGND,li1,115.4600,320.9600,0.000442
FILLER_113_225,VGND,li1,109.7100,320.9600,0.000467
FILLER_113_223,VGND,li1,108.3300,320.9600,0.000478
FILLER_113_219,VGND,li1,107.1800,320.9600,0.000478
FILLER_113_196,VGND,li1,97.0600,320.9600,0.000487
FILLER_113_185,VGND,li1,91.5400,320.9600,0.000480
FILLER_113_165,VGND,li1,82.1100,320.9600,0.000448
FILLER_113_153,VGND,li1,76.8200,320.9600,0.000423
FILLER_113_128,VGND,li1,64.8600,320.9600,0.000360
FILLER_113_120,VGND,li1,62.5600,320.9600,0.000346
FILLER_113_108,VGND,li1,56.1200,320.9600,0.000305
FILLER_113_100,VGND,li1,51.7500,320.9600,0.000277
FILLER_113_94,VGND,li1,50.1400,320.9600,0.000262
FILLER_113_61,VGND,li1,33.8100,320.9600,0.000148
FILLER_113_57,VGND,li1,32.6600,320.9600,0.000148
FILLER_113_55,VGND,li1,31.0500,320.9600,0.000129
FILLER_113_26,VGND,li1,18.4000,320.9600,0.000098
FILLER_113_7,VGND,li1,8.9700,320.9600,0.000103
FILLER_113_3,VGND,li1,7.8200,320.9600,0.000103
FILLER_112_1085,VGND,li1,505.3100,315.5200,0.000065
FILLER_112_1077,VGND,li1,502.7800,315.5200,0.000065
FILLER_112_1043,VGND,li1,485.5300,315.5200,0.000074
FILLER_112_1035,VGND,li1,481.8500,315.5200,0.000088
FILLER_112_1026,VGND,li1,478.1700,315.5200,0.000116
FILLER_112_1007,VGND,li1,469.4300,315.5200,0.000164
FILLER_112_995,VGND,li1,463.9100,315.5200,0.000191
FILLER_112_978,VGND,li1,455.8600,315.5200,0.000238
FILLER_112_952,VGND,li1,443.6700,315.5200,0.000309
FILLER_112_946,VGND,li1,442.0600,315.5200,0.000309
FILLER_112_929,VGND,li1,433.0900,315.5200,0.000350
FILLER_112_925,VGND,li1,431.9400,315.5200,0.000350
FILLER_112_920,VGND,li1,429.6400,315.5200,0.000360
FILLER_112_887,VGND,li1,415.3800,315.5200,0.000394
FILLER_112_869,VGND,li1,405.7200,315.5200,0.000402
FILLER_112_866,VGND,li1,404.3400,315.5200,0.000399
FILLER_112_852,VGND,li1,397.6700,315.5200,0.000387
FILLER_112_822,VGND,li1,385.0200,315.5200,0.000357
FILLER_112_755,VGND,li1,353.0500,315.5200,0.000230
FILLER_112_751,VGND,li1,351.9000,315.5200,0.000230
FILLER_112_709,VGND,li1,331.8900,315.5200,0.000112
FILLER_112_657,VGND,li1,308.2000,315.5200,0.000202
FILLER_112_645,VGND,li1,303.1400,315.5200,0.000216
FILLER_112_629,VGND,li1,295.5500,315.5200,0.000236
FILLER_112_617,VGND,li1,292.1000,315.5200,0.000246
FILLER_112_600,VGND,li1,281.7500,315.5200,0.000277
FILLER_112_596,VGND,li1,280.6000,315.5200,0.000277
FILLER_112_561,VGND,li1,263.8100,315.5200,0.000323
FILLER_112_557,VGND,li1,262.6600,315.5200,0.000323
FILLER_112_523,VGND,li1,246.3300,315.5200,0.000354
FILLER_112_519,VGND,li1,245.1800,315.5200,0.000354
FILLER_112_501,VGND,li1,236.4400,315.5200,0.000360
FILLER_112_475,VGND,li1,224.2500,315.5200,0.000355
FILLER_112_471,VGND,li1,223.1000,315.5200,0.000355
FILLER_112_437,VGND,li1,207.0000,315.5200,0.000288
FILLER_112_429,VGND,li1,204.7000,315.5200,0.000270
FILLER_112_402,VGND,li1,190.6700,315.5200,0.000200
FILLER_112_365,VGND,li1,174.8000,315.5200,0.000141
FILLER_112_363,VGND,li1,172.7300,315.5200,0.000153
FILLER_112_355,VGND,li1,170.6600,315.5200,0.000166
FILLER_112_329,VGND,li1,157.3200,315.5200,0.000245
FILLER_112_317,VGND,li1,154.1000,315.5200,0.000255
FILLER_112_306,VGND,li1,146.7400,315.5200,0.000269
FILLER_112_289,VGND,li1,138.6900,315.5200,0.000284
FILLER_112_277,VGND,li1,135.7000,315.5200,0.000289
FILLER_112_251,VGND,li1,121.2100,315.5200,0.000307
FILLER_112_247,VGND,li1,120.0600,315.5200,0.000307
FILLER_112_221,VGND,li1,107.4100,315.5200,0.000309
FILLER_112_215,VGND,li1,105.8000,315.5200,0.000309
FILLER_112_197,VGND,li1,96.6000,315.5200,0.000299
FILLER_112_195,VGND,li1,95.4500,315.5200,0.000299
FILLER_112_189,VGND,li1,93.8400,315.5200,0.000295
FILLER_112_181,VGND,li1,89.0100,315.5200,0.000288
FILLER_112_171,VGND,li1,84.8700,315.5200,0.000279
FILLER_112_159,VGND,li1,78.8900,315.5200,0.000266
FILLER_112_153,VGND,li1,77.2800,315.5200,0.000262
FILLER_112_139,VGND,li1,69.6900,315.5200,0.000243
FILLER_112_135,VGND,li1,68.5400,315.5200,0.000243
FILLER_112_123,VGND,li1,64.8600,315.5200,0.000232
FILLER_112_112,VGND,li1,57.7300,315.5200,0.000217
FILLER_112_92,VGND,li1,48.7600,315.5200,0.000199
FILLER_112_81,VGND,li1,43.4700,315.5200,0.000185
FILLER_112_58,VGND,li1,34.0400,315.5200,0.000129
FILLER_112_46,VGND,li1,29.4400,315.5200,0.000099
FILLER_112_34,VGND,li1,23.9200,315.5200,0.000066
FILLER_112_24,VGND,li1,17.4800,315.5200,0.000066
FILLER_112_12,VGND,li1,13.8000,315.5200,0.000066
FILLER_111_1061,VGND,li1,494.2700,315.5200,0.000064
FILLER_111_1054,VGND,li1,490.5900,315.5200,0.000063
FILLER_111_1023,VGND,li1,476.7900,315.5200,0.000116
FILLER_111_1009,VGND,li1,469.8900,315.5200,0.000164
FILLER_111_1005,VGND,li1,468.5100,315.5200,0.000164
FILLER_111_998,VGND,li1,464.8300,315.5200,0.000191
FILLER_111_992,VGND,li1,463.2200,315.5200,0.000202
FILLER_111_980,VGND,li1,459.0800,315.5200,0.000220
FILLER_111_962,VGND,li1,448.5000,315.5200,0.000278
FILLER_111_949,VGND,li1,442.7500,315.5200,0.000309
FILLER_111_929,VGND,li1,433.7800,315.5200,0.000344
FILLER_111_893,VGND,li1,416.9900,315.5200,0.000391
FILLER_111_861,VGND,li1,401.8100,315.5200,0.000395
FILLER_111_853,VGND,li1,399.7400,315.5200,0.000391
FILLER_111_841,VGND,li1,395.1400,315.5200,0.000382
FILLER_111_839,VGND,li1,391.6900,315.5200,0.000374
FILLER_111_831,VGND,li1,389.6200,315.5200,0.000370
FILLER_111_796,VGND,li1,372.1400,315.5200,0.000318
FILLER_111_785,VGND,li1,367.3100,315.5200,0.000296
FILLER_111_773,VGND,li1,361.5600,315.5200,0.000276
FILLER_111_733,VGND,li1,342.9300,315.5200,0.000182
FILLER_111_729,VGND,li1,341.7800,315.5200,0.000168
FILLER_111_717,VGND,li1,336.0300,315.5200,0.000138
FILLER_111_709,VGND,li1,331.8900,315.5200,0.000112
FILLER_111_698,VGND,li1,327.2900,315.5200,0.000132
FILLER_111_629,VGND,li1,295.7800,315.5200,0.000236
FILLER_111_617,VGND,li1,290.2600,315.5200,0.000251
FILLER_111_615,VGND,li1,288.6500,315.5200,0.000258
FILLER_111_611,VGND,li1,287.5000,315.5200,0.000258
FILLER_111_585,VGND,li1,276.4600,315.5200,0.000289
FILLER_111_559,VGND,li1,262.8900,315.5200,0.000323
FILLER_111_551,VGND,li1,260.8200,315.5200,0.000329
FILLER_111_539,VGND,li1,256.2200,315.5200,0.000337
FILLER_111_517,VGND,li1,244.7200,315.5200,0.000354
FILLER_111_505,VGND,li1,238.5100,315.5200,0.000359
FILLER_111_498,VGND,li1,235.9800,315.5200,0.000360
FILLER_111_455,VGND,li1,215.0500,315.5200,0.000316
FILLER_111_449,VGND,li1,213.4400,315.5200,0.000316
FILLER_111_429,VGND,li1,203.5500,315.5200,0.000270
FILLER_111_393,VGND,li1,186.9900,315.5200,0.000174
FILLER_111_391,VGND,li1,185.6100,315.5200,0.000162
FILLER_111_385,VGND,li1,184.0000,315.5200,0.000162
FILLER_111_359,VGND,li1,171.1200,315.5200,0.000166
FILLER_111_347,VGND,li1,167.9000,315.5200,0.000188
FILLER_111_337,VGND,li1,161.0000,315.5200,0.000228
FILLER_111_324,VGND,li1,154.7900,315.5200,0.000251
FILLER_111_316,VGND,li1,152.7200,315.5200,0.000255
FILLER_111_289,VGND,li1,138.9200,315.5200,0.000284
FILLER_111_281,VGND,li1,136.6200,315.5200,0.000289
FILLER_111_279,VGND,li1,134.0900,315.5200,0.000294
FILLER_111_275,VGND,li1,132.9400,315.5200,0.000294
FILLER_111_250,VGND,li1,120.7500,315.5200,0.000307
FILLER_111_190,VGND,li1,93.1500,315.5200,0.000295
FILLER_111_184,VGND,li1,91.5400,315.5200,0.000291
FILLER_111_159,VGND,li1,78.8900,315.5200,0.000266
FILLER_111_151,VGND,li1,76.8200,315.5200,0.000262
FILLER_111_130,VGND,li1,66.2400,315.5200,0.000238
FILLER_111_110,VGND,li1,56.5800,315.5200,0.000217
FILLER_111_57,VGND,li1,33.5800,315.5200,0.000129
FILLER_111_55,VGND,li1,31.0500,315.5200,0.000112
FILLER_111_47,VGND,li1,28.9800,315.5200,0.000099
FILLER_111_35,VGND,li1,24.3800,315.5200,0.000066
FILLER_111_23,VGND,li1,18.8600,315.5200,0.000066
FILLER_111_15,VGND,li1,12.6500,315.5200,0.000066
FILLER_111_7,VGND,li1,8.9700,315.5200,0.000066
FILLER_110_1084,VGND,li1,505.0800,310.0800,0.000040
FILLER_110_1001,VGND,li1,466.2100,310.0800,0.000098
FILLER_110_993,VGND,li1,464.1400,310.0800,0.000109
FILLER_110_981,VGND,li1,459.5400,310.0800,0.000120
FILLER_110_961,VGND,li1,448.2700,310.0800,0.000153
FILLER_110_945,VGND,li1,442.0600,310.0800,0.000170
FILLER_110_933,VGND,li1,437.4600,310.0800,0.000181
FILLER_110_921,VGND,li1,429.8700,310.0800,0.000178
FILLER_110_899,VGND,li1,419.9800,310.0800,0.000174
FILLER_110_887,VGND,li1,416.3000,310.0800,0.000173
FILLER_110_869,VGND,li1,405.9500,310.0800,0.000169
FILLER_110_860,VGND,li1,402.9600,310.0800,0.000168
FILLER_110_848,VGND,li1,396.5200,310.0800,0.000166
FILLER_110_837,VGND,li1,391.0000,310.0800,0.000164
FILLER_110_829,VGND,li1,388.7000,310.0800,0.000163
FILLER_110_817,VGND,li1,384.1000,310.0800,0.000161
FILLER_110_811,VGND,li1,378.8100,310.0800,0.000159
FILLER_110_803,VGND,li1,375.1300,310.0800,0.000156
FILLER_110_797,VGND,li1,373.5200,310.0800,0.000156
FILLER_110_780,VGND,li1,365.2400,310.0800,0.000148
FILLER_110_757,VGND,li1,355.1200,310.0800,0.000137
FILLER_110_755,VGND,li1,353.0500,310.0800,0.000135
FILLER_110_749,VGND,li1,351.4400,310.0800,0.000135
FILLER_110_723,VGND,li1,338.5600,310.0800,0.000123
FILLER_110_711,VGND,li1,335.3400,310.0800,0.000120
FILLER_110_701,VGND,li1,328.9000,310.0800,0.000158
FILLER_110_699,VGND,li1,327.2900,310.0800,0.000158
FILLER_110_693,VGND,li1,325.6800,310.0800,0.000182
FILLER_110_681,VGND,li1,321.5400,310.0800,0.000219
FILLER_110_672,VGND,li1,315.1000,310.0800,0.000290
FILLER_110_625,VGND,li1,293.7100,310.0800,0.000468
FILLER_110_584,VGND,li1,275.0800,310.0800,0.000582
FILLER_110_572,VGND,li1,271.4000,310.0800,0.000584
FILLER_110_545,VGND,li1,256.9100,310.0800,0.000599
FILLER_110_533,VGND,li1,253.4600,310.0800,0.000601
FILLER_110_530,VGND,li1,249.7800,310.0800,0.000603
FILLER_110_522,VGND,li1,245.8700,310.0800,0.000598
FILLER_110_514,VGND,li1,243.8000,310.0800,0.000593
FILLER_110_486,VGND,li1,230.0000,310.0800,0.000543
FILLER_110_464,VGND,li1,219.1900,310.0800,0.000480
FILLER_110_458,VGND,li1,217.5800,310.0800,0.000480
FILLER_110_421,VGND,li1,201.9400,310.0800,0.000350
FILLER_110_414,VGND,li1,197.3400,310.0800,0.000308
FILLER_110_392,VGND,li1,187.2200,310.0800,0.000205
FILLER_110_380,VGND,li1,183.0800,310.0800,0.000181
FILLER_110_354,VGND,li1,169.2800,310.0800,0.000187
FILLER_110_332,VGND,li1,158.4700,310.0800,0.000239
FILLER_110_322,VGND,li1,154.3300,310.0800,0.000257
FILLER_110_304,VGND,li1,146.2800,310.0800,0.000292
FILLER_110_280,VGND,li1,136.1600,310.0800,0.000339
FILLER_110_261,VGND,li1,126.2700,310.0800,0.000371
FILLER_110_249,VGND,li1,120.7500,310.0800,0.000391
FILLER_110_222,VGND,li1,108.5600,310.0800,0.000416
FILLER_110_179,VGND,li1,88.0900,310.0800,0.000392
FILLER_110_173,VGND,li1,86.4800,310.0800,0.000386
FILLER_110_121,VGND,li1,61.8700,310.0800,0.000310
FILLER_110_102,VGND,li1,53.1300,310.0800,0.000270
FILLER_110_85,VGND,li1,44.8500,310.0800,0.000218
FILLER_110_41,VGND,li1,24.6100,310.0800,0.000092
FILLER_110_35,VGND,li1,23.0000,310.0800,0.000092
FILLER_110_24,VGND,li1,17.4800,310.0800,0.000099
FILLER_110_3,VGND,li1,7.5900,310.0800,0.000103
FILLER_109_1056,VGND,li1,493.1200,310.0800,0.000038
FILLER_109_1036,VGND,li1,482.7700,310.0800,0.000044
FILLER_109_1009,VGND,li1,469.8900,310.0800,0.000091
FILLER_109_1005,VGND,li1,468.5100,310.0800,0.000091
FILLER_109_997,VGND,li1,464.3700,310.0800,0.000109
FILLER_109_991,VGND,li1,462.7600,310.0800,0.000109
FILLER_109_983,VGND,li1,457.9300,310.0800,0.000130
FILLER_109_977,VGND,li1,456.3200,310.0800,0.000130
FILLER_109_965,VGND,li1,452.1800,310.0800,0.000143
FILLER_109_953,VGND,li1,446.6600,310.0800,0.000159
FILLER_109_930,VGND,li1,434.2400,310.0800,0.000179
FILLER_109_918,VGND,li1,430.5600,310.0800,0.000178
FILLER_109_907,VGND,li1,423.4300,310.0800,0.000176
FILLER_109_897,VGND,li1,418.8300,310.0800,0.000174
FILLER_109_895,VGND,li1,417.4500,310.0800,0.000173
FILLER_109_891,VGND,li1,416.3000,310.0800,0.000173
FILLER_109_858,VGND,li1,400.4300,310.0800,0.000167
FILLER_109_828,VGND,li1,387.7800,310.0800,0.000163
FILLER_109_795,VGND,li1,371.4500,310.0800,0.000153
FILLER_109_791,VGND,li1,370.3000,310.0800,0.000153
FILLER_109_782,VGND,li1,365.7000,310.0800,0.000148
FILLER_109_770,VGND,li1,362.4800,310.0800,0.000146
FILLER_109_758,VGND,li1,356.9600,310.0800,0.000141
FILLER_109_741,VGND,li1,346.6100,310.0800,0.000131
FILLER_109_729,VGND,li1,343.6200,310.0800,0.000128
FILLER_109_720,VGND,li1,338.5600,310.0800,0.000123
FILLER_109_693,VGND,li1,324.9900,310.0800,0.000182
FILLER_109_681,VGND,li1,319.7000,310.0800,0.000239
FILLER_109_666,VGND,li1,313.2600,310.0800,0.000313
FILLER_109_615,VGND,li1,288.6500,310.0800,0.000500
FILLER_109_604,VGND,li1,283.8200,310.0800,0.000529
FILLER_109_576,VGND,li1,270.7100,310.0800,0.000587
FILLER_109_570,VGND,li1,269.1000,310.0800,0.000587
FILLER_109_559,VGND,li1,262.8900,310.0800,0.000594
FILLER_109_534,VGND,li1,251.6200,310.0800,0.000602
FILLER_109_521,VGND,li1,245.6400,310.0800,0.000598
FILLER_109_485,VGND,li1,229.3100,310.0800,0.000543
FILLER_109_467,VGND,li1,220.8000,310.0800,0.000506
FILLER_109_459,VGND,li1,218.5000,310.0800,0.000480
FILLER_109_449,VGND,li1,212.5200,310.0800,0.000428
FILLER_109_446,VGND,li1,211.1400,310.0800,0.000428
FILLER_109_438,VGND,li1,208.8400,310.0800,0.000406
FILLER_109_421,VGND,li1,199.6400,310.0800,0.000324
FILLER_109_406,VGND,li1,193.6600,310.0800,0.000266
FILLER_109_399,VGND,li1,189.5200,310.0800,0.000241
FILLER_109_391,VGND,li1,185.6100,310.0800,0.000205
FILLER_109_374,VGND,li1,177.7900,310.0800,0.000152
FILLER_109_370,VGND,li1,176.6400,310.0800,0.000152
FILLER_109_345,VGND,li1,164.6800,310.0800,0.000210
FILLER_109_335,VGND,li1,159.8500,310.0800,0.000239
FILLER_109_325,VGND,li1,155.2500,310.0800,0.000257
FILLER_109_313,VGND,li1,150.4200,310.0800,0.000278
FILLER_109_301,VGND,li1,146.7400,310.0800,0.000292
FILLER_109_281,VGND,li1,137.5400,310.0800,0.000328
FILLER_109_276,VGND,li1,133.4000,310.0800,0.000346
FILLER_109_225,VGND,li1,109.2500,310.0800,0.000418
FILLER_109_218,VGND,li1,107.1800,310.0800,0.000416
FILLER_109_178,VGND,li1,89.2400,310.0800,0.000392
FILLER_109_144,VGND,li1,73.6000,310.0800,0.000350
FILLER_109_122,VGND,li1,63.0200,310.0800,0.000310
FILLER_109_81,VGND,li1,44.1600,310.0800,0.000218
FILLER_109_54,VGND,li1,30.8200,310.0800,0.000131
FILLER_109_29,VGND,li1,19.0900,310.0800,0.000099
FILLER_108_1086,VGND,li1,505.5400,304.6400,0.000067
FILLER_108_1052,VGND,li1,492.2000,304.6400,0.000066
FILLER_108_1035,VGND,li1,481.8500,304.6400,0.000091
FILLER_108_1031,VGND,li1,480.7000,304.6400,0.000102
FILLER_108_1020,VGND,li1,475.1800,304.6400,0.000133
FILLER_108_993,VGND,li1,462.9900,304.6400,0.000217
FILLER_108_981,VGND,li1,459.5400,304.6400,0.000237
